Data1,Data2
0.30078125,61.59555438936862
0.3017578125,61.48003836232417
0.302734375,60.6680692991201
0.3037109375,59.11811084784638
0.3046875,56.81295228778985
0.3056640625,53.76321586715187
0.306640625,50.009688313537794
0.3076171875,45.6242790486884
0.30859375,40.70947888711654
0.3095703125,35.39627349856272
0.310546875,29.840550992397855
0.3115234375,24.218127653661064
0.3125,18.718595115715452
0.3134765625,13.538261365280626
0.314453125,8.87251281218993
0.3154296875,4.907961887182855
0.31640625,1.8147619919371465
0.3173828125,-0.2605320055199549
0.318359375,-1.2012040213926551
0.3193359375,-0.9254080252631156
0.3203125,0.6102584195968942
0.3212890625,3.4088126193362016
0.322265625,7.432667781459645
0.3232421875,12.60513903417901
0.32421875,18.813589271842382
0.3251953125,25.914047590738324
0.326171875,33.73706108441918
0.3271484375,42.09448276528198
0.328125,50.786857442976476
0.3291015625,59.61104552743571
0.330078125,68.36772281222935
0.3310546875,76.86841201251691
0.33203125,84.94173772596181
0.3330078125,92.43864804755778
0.333984375,99.23640993056969
0.3349609375,105.24125752134873
0.3359375,110.38964868347472
0.3369140625,114.6481602366318
0.337890625,118.01212268395965
0.3388671875,120.50315645276781
0.33984375,122.16582062531218
0.3408203125,123.06361935899932
0.341796875,123.2746292152704
0.3427734375,122.88701202290962
0.34375,121.99466331349265
0.3447265625,120.6932173908982
0.345703125,119.07658919273828
0.3466796875,117.23418339234944
0.34765625,115.24884626894988
0.3486328125,113.19557953815294
0.349609375,111.14098134756014
0.3505859375,109.14333149112059
0.3515625,107.25319855812673
0.3525390625,105.51441851714158
0.353515625,103.96527861949556
0.3544921875,102.63973808277179
0.35546875,101.56852745537108
0.3564453125,100.77999067714593
0.357421875,100.3005656713531
0.3583984375,100.15483824393581
0.359375,100.36514710770972
0.3603515625,100.95076174926402
0.361328125,101.92669638025416
0.3623046875,103.30225934256244
0.36328125,105.07946548363415
0.3642578125,107.25145719302516
0.365234375,109.80108671460951
0.3662109375,112.69980756626067
0.3671875,115.90700675035575
0.3681640625,119.3698830838412
0.369140625,123.02394224989838
0.3701171875,126.79413851006142
0.37109375,130.5966492229443
0.3720703125,134.3412244366682
0.373046875,137.93401287391305
0.3740234375,141.28073044113037
0.375,144.29001039575581
0.3759765625,146.87675737157676
0.376953125,148.96532179237113
0.3779296875,150.49231724418547
0.37890625,151.40892079107064
0.3798828125,151.68252392828518
0.380859375,151.29763811429234
0.3818359375,150.25600129180594
0.3828125,148.5758777963087
0.3837890625,146.29059062917398
0.384765625,143.44636929425823
0.3857421875,140.0996354873359
0.38671875,136.31388046142195
0.3876953125,132.15630993931958
0.388671875,127.69444372412794
0.3896484375,122.9928570620326
0.390625,118.11023948747038
0.3916015625,113.09692517091585
0.392578125,107.99301820192728
0.3935546875,102.82719880792628
0.39453125,97.61625467421081
0.3955078125,92.36533797915479
0.396484375,87.0689062131948
0.3974609375,81.71226593571822
0.3984375,76.27360567575316
0.3994140625,70.72637908272489
0.400390625,65.04188355336458
0.4013671875,59.19187361753085
0.40234375,53.151052440686136
0.4033203125,46.899298328117524
0.404296875,40.42350492371157
0.4052734375,33.71894224901769
0.40625,26.790078762047173
0.4072265625,19.65083998457341
0.408203125,12.32431459487354
0.4091796875,4.841951948889318
0.41015625,-2.757676257715927
0.4111328125,-10.430454715225375
0.412109375,-18.12853259930547
0.4130859375,-25.8022423881214
0.4140625,-33.40201114724102
0.4150390625,-40.8801540755363
0.416015625,-48.19245488120928
0.4169921875,-55.299457740687615
0.41796875,-62.16741955045609
0.4189453125,-68.76889707534384
0.419921875,-75.0829695542409
0.4208984375,-81.09512153001957
0.421875,-86.79683152849461
0.4228515625,-92.18492841845469
0.423828125,-97.26078794151587
0.4248046875,-102.02944652755845
0.42578125,-106.4987081051522
0.4267578125,-110.67831259290757
0.427734375,-114.57922295071465
0.4287109375,-118.21307220123516
0.4296875,-121.59179407854491
0.4306640625,-124.72744239241628
0.431640625,-127.63218629678178
0.4326171875,-130.31845278743756
0.43359375,-132.79917509513004
0.4345703125,-135.08809706078665
0.435546875,-137.20007960551447
0.4365234375,-139.15135620548546
0.4375,-140.95968961800793
0.4384765625,-142.64439142941626
0.439453125,-144.22617843651497
0.4404296875,-145.72685435935634
0.44140625,-147.16882070839662
0.4423828125,-148.57443554848788
0.443359375,-149.96525224994144
0.4443359375,-151.36118106689335
0.4453125,-152.7796237520745
0.4462890625,-154.2346349018178
0.447265625,-155.73616313641543
0.4482421875,-157.2894207088049
0.44921875,-158.89442214023558
0.4501953125,-160.54572171082913
0.451171875,-162.23236700280074
0.4521484375,-163.93807222783138
0.453125,-165.64160183459958
0.4541015625,-167.31734289996277
0.455078125,-168.93603493966577
0.4560546875,-170.46561869935206
0.45703125,-171.87216162886781
0.4580078125,-173.1208172323098
0.458984375,-174.17677816204557
0.4599609375,-175.00618836016858
0.4609375,-175.57698707654305
0.4619140625,-175.8596663807982
0.462890625,-175.82793291501622
0.4638671875,-175.45927315414713
0.46484375,-174.73542851364297
0.4658203125,-173.6427915432599
0.466796875,-172.172736697818
0.4677734375,-170.3218985647091
0.46875,-168.09240702378392
0.4697265625,-165.49208300142098
0.470703125,-162.5345908904048
0.4716796875,-159.2395352062191
0.47265625,-155.63248064500277
0.4736328125,-151.74486747087846
0.474609375,-147.61378912564828
0.4755859375,-143.28159703453247
0.4765625,-138.79529945909505
0.4775390625,-134.2057273187386
0.478515625,-129.56645020859466
0.4794921875,-124.93244004281618
0.48046875,-120.3584971406159
0.4814453125,-115.89747307928728
0.482421875,-111.59834492797974
0.4833984375,-107.50421500251393
0.484375,-103.6503274137757
0.4853515625,-100.06220582611772
0.486328125,-96.75402454969972
0.4873046875,-93.72732620886313
0.48828125,-90.97019297149836
0.4892578125,-88.45696438804742
0.490234375,-86.14857348910617
0.4912109375,-83.99354467878787
0.4921875,-81.92966342949663
0.4931640625,-79.88629056472564
0.494140625,-77.78725514313048
0.4951171875,-75.55422198713967
0.49609375,-73.11039520418093
0.4970703125,-70.38439003762393
0.498046875,-67.31408423175118
0.4990234375,-63.850248607782895
0.5,-59.95975599895347
0.5009765625,-55.62817874001526
0.501953125,-50.86160749512103
0.5029296875,-45.687557582627186
0.50390625,-40.15487162458382
0.5048828125,-34.33257720883261
0.505859375,-28.307712661087677
0.5068359375,-22.18218996106081
0.5078125,-16.06881807860707
0.5087890625,-10.086659328892331
0.509765625,-4.355932711254824
0.5107421875,1.007291037306682
0.51171875,5.8963398572803065
0.5126953125,10.218869411883494
0.513671875,13.901214532438823
0.5146484375,16.89193179692898
0.515625,19.164340147579217
0.5166015625,20.717915907100355
0.517578125,21.578456642118823
0.5185546875,21.796991885798217
0.51953125,21.4474842221739
0.5205078125,20.623427971589773
0.521484375,19.43351109282043
0.5224609375,17.99655560573171
0.5234375,16.43599000879414
0.5244140625,14.874131648896181
0.525390625,13.426566425613432
0.5263671875,12.196907070280673
0.52734375,11.27218994129516
0.5283203125,10.719135100481443
0.529296875,10.581447452653302
0.5302734375,10.878280684164093
0.53125,11.603923859610875
0.5322265625,12.728706364761592
0.533203125,14.20105402107271
0.5341796875,15.95057113828579
0.53515625,17.891973132969465
0.5361328125,19.929654755219406
0.537109375,21.962651863695854
0.5380859375,23.88974125576365
0.5390625,25.61442363937584
0.5400390625,27.049548955347447
0.541015625,28.121369686473283
0.5419921875,28.77284459234447
0.54296875,28.96606004724471
0.5439453125,28.683685998426483
0.544921875,27.929435502735434
0.5458984375,26.72754784253466
0.546875,25.121362558229112
0.5478515625,23.171092913219447
0.548828125,20.95094036988331
0.5498046875,18.545715238293976
0.55078125,16.047142037876718
0.5517578125,13.5500312292709
0.552734375,11.148492394381085
0.5537109375,8.93234878542692
0.5546875,6.983891000716537
0.5556640625,5.375080257213897
0.556640625,4.165281380039339
0.5576171875,3.3995742961880677
0.55859375,3.107662460577272
0.5595703125,3.3033689745765753
0.560546875,3.9846875405861018
0.5615234375,5.134336774667997
0.5625,6.720753265041471
0.5634765625,8.699451149790658
0.564453125,11.014673509191693
0.5654296875,13.601262793929914
0.56640625,16.38668283426366
0.5673828125,19.29313254723395
0.568359375,22.23970007038905
0.5693359375,25.144514565113205
0.5703125,27.92686038530463
0.5712890625,30.509223958357737
0.572265625,32.81924715943249
0.5732421875,34.791562069450826
0.57421875,36.36948102560613
0.5751953125,37.5065133029519
0.576171875,38.1676763664382
0.5771484375,38.330566295306596
0.578125,37.9861496638198
0.5791015625,37.13923877890505
0.580078125,35.808614497285355
0.5810546875,34.026766428195636
0.58203125,31.839229423333197
0.5830078125,29.303507794926855
0.583984375,26.487594255340774
0.5849609375,23.468108388726492
0.5859375,20.328098496614675
0.5869140625,17.1545696623225
0.587890625,14.035818467867713
0.5888671875,11.058669591337512
0.58984375,8.305720222165007
0.5908203125,5.852703772278286
0.591796875,3.766083965373608
0.5927734375,2.100983660227612
0.59375,0.8995397395028722
0.5947265625,0.18975657878225138
0.595703125,-0.015093087319623623
0.5966796875,0.28350166073996697
0.59765625,1.0698210760350322
0.5986328125,2.314970255235714
0.599609375,3.9783944994763027
0.6005859375,6.009766068289605
0.6015625,8.351135177574973
0.6025390625,10.939225976574196
0.603515625,13.707753608678512
0.6044921875,16.589641725359407
0.60546875,19.519030846742464
0.6064453125,22.432986072761754
0.607421875,25.27283666056159
0.6083984375,27.98510826633335
0.609375,30.522039252552208
0.6103515625,32.84170322641034
0.611328125,34.90778869000529
0.6123046875,36.68911125346607
0.61328125,38.15895243903663
0.6142578125,39.29433024380933
0.615234375,40.07530939213069
0.6162109375,40.48445325069987
0.6171875,40.50650496939689
0.6181640625,40.128363460158404
0.619140625,39.33939180086013
0.6201171875,38.13206350825001
0.62109375,36.50291818007996
0.6220703125,34.453764767355395
0.623046875,31.99304074935917
0.6240234375,29.1372111310033
0.625,25.91207453221288
0.6259765625,22.35383628074062
0.626953125,18.509811337866008
0.6279296875,14.438633381714219
0.62890625,10.20987001121825
0.6298828125,5.90297666698993
0.630859375,1.6055616749585448
0.6318359375,-2.589020571583831
0.6328125,-6.584684656756533
0.6337890625,-10.286128190437582
0.634765625,-13.602694154896204
0.6357421875,-16.452396402081412
0.63671875,-18.7658983202729
0.6376953125,-20.490221515209456
0.638671875,-21.591961196135113
0.6396484375,-22.05979841846075
0.640625,-21.90612615387158
0.6416015625,-21.16764524207228
0.642578125,-19.904835737113384
0.6435546875,-18.200266414900394
0.64453125,-16.15576712454091
0.6455078125,-13.88855175182498
0.646484375,-11.526440165852332
0.6474609375,-9.20238204498393
0.6484375,-7.048530611887299
0.6494140625,-5.1901472261151165
0.650390625,-3.739636305037677
0.6513671875,-2.791012798651145
0.65234375,-2.4150909381819976
0.6533203125,-2.6556536426269988
0.654296875,-3.5268181322606305
0.6552734375,-5.011757141614412
0.65625,-7.062869512164806
0.6572265625,-9.60342232166491
0.658203125,-12.530612851429769
0.6591796875,-15.719926532093028
0.66015625,-19.030600399242513
0.6611328125,-22.31194408320466
0.662109375,-25.41022501715784
0.6630859375,-28.175793790712106
0.6640625,-30.4701110198065
0.6650390625,-32.17233950851522
0.666015625,-33.185184705724176
0.6669921875,-33.43970148260725
0.66796875,-32.898834241554496
0.6689453125,-31.559517769355015
0.669921875,-29.453234963332488
0.6708984375,-26.645001100901762
0.671875,-23.230818999764573
0.6728515625,-19.333721541025934
0.673828125,-15.098584093992141
0.6748046875,-10.68594624834414
0.67578125,-6.265127296690758
0.6767578125,-2.0069511117419134
0.677734375,1.9235878552883188
0.6787109375,5.374385305264892
0.6796875,8.212697403148669
0.6806640625,10.330733008420625
0.681640625,11.650122507218688
0.6826171875,12.125070976842236
0.68359375,11.74406453589575
0.6845703125,10.530065025152764
0.685546875,8.539196532785288
0.6865234375,5.857994626514993
0.6875,2.5993525043764265
0.6884765625,-1.1026451115733742
0.689453125,-5.098762015636998
0.6904296875,-9.23124971480543
0.69140625,-13.340787014761199
0.6923828125,-17.273410564518358
0.693359375,-20.88712987551784
0.6943359375,-24.05793660467073
0.6953125,-26.68494665330064
0.6962890625,-28.694453550576164
0.697265625,-30.042720879241305
0.6982421875,-30.717398024893704
0.69921875,-30.73750484739949
0.7001953125,-30.151994395709853
0.701171875,-29.03696579821448
0.7021484375,-27.49165930223737
0.703125,-25.633419544783763
0.7041015625,-23.59185918033619
0.705078125,-21.50249095027253
0.7060546875,-19.500120535292318
0.70703125,-17.71230392299143
0.7080078125,-16.25317093600194
0.708984375,-15.21790092751131
0.7099609375,-14.678107990060836
0.7109375,-14.678352436589549
0.7119140625,-15.233944449741697
0.712890625,-16.330146804265556
0.7138671875,-17.9228190082949
0.71484375,-19.94047796352443
0.7158203125,-22.287683398077004
0.716796875,-24.849593004906097
0.7177734375,-27.497475490792997
0.71875,-30.09492241936134
0.7197265625,-32.50446426121085
0.720703125,-34.594274377286546
0.7216796875,-36.24463805384536
0.72265625,-37.35387277149606
0.7236328125,-37.84341045099134
0.724609375,-37.66179149871246
0.7255859375,-36.78737235703623
0.7265625,-35.229610522526
0.7275390625,-33.02886062062398
0.728515625,-30.254688657369204
0.7294921875,-27.002785282267695
0.73046875,-23.390628973862462
0.7314453125,-19.552112821876413
0.732421875,-15.631400664833203
0.7333984375,-11.776316918290227
0.734375,-8.131597351877545
0.7353515625,-4.832334015146757
0.736328125,-1.9979360737399998
0.7373046875,0.2730999718939152
0.73828125,1.9073608604056291
0.7392578125,2.859434790877398
0.740234375,3.113450746812932
0.7412109375,2.683185261794391
0.7421875,1.610758076961902
0.7431640625,-0.03598867335126936
0.744140625,-2.167265933337533
0.7451171875,-4.6760485812013615
0.74609375,-7.443457821665445
0.7470703125,-10.344521981325043
0.748046875,-13.254010070864918
0.7490234375,-16.052037271304602
0.75,-18.62916307034198
0.7509765625,-20.89073961154578
0.751953125,-22.760317503412235
0.7529296875,-24.181975712947878
0.75390625,-25.12150751538368
0.7548828125,-25.56646175460027
0.755859375,-25.52510377701759
0.7568359375,-25.024419420896685
0.7578125,-24.10733489203496
0.7587890625,-22.82936240676704
0.759765625,-21.254904137438277
0.7607421875,-19.453454204339295
0.76171875,-17.49593018810567
0.7626953125,-15.451342855315733
0.763671875,-13.38397739537675
0.7646484375,-11.351214164539911
0.765625,-9.40206502434992
0.7666015625,-7.576446558399746
0.767578125,-5.9051575651649735
0.7685546875,-4.410478986224394
0.76953125,-3.1072731428540696
0.7705078125,-2.0044285724344437
0.771484375,-1.1064788107838637
0.7724609375,-0.4152192044840144
0.7734375,0.06884469128685938
0.7744140625,0.34536128027347324
0.775390625,0.4134205225684988
0.7763671875,0.2713341482350957
0.77734375,-0.08306920212174061
0.7783203125,-0.6516601129980418
0.779296875,-1.4348084896889803
0.7802734375,-2.4298812172568716
0.78125,-3.629583216415379
0.7822265625,-5.020308758471791
0.783203125,-6.5806780226095025
0.7841796875,-8.280428300494377
0.78515625,-10.079810180259924
0.7861328125,-11.929607643510323
0.787109375,-13.77185935526107
0.7880859375,-15.541309359191159
0.7890625,-17.167562290806373
0.7900390625,-18.57786482199495
0.791015625,-19.70038514888627
0.7919921875,-20.467819524579525
0.79296875,-20.821122289181112
0.7939453125,-20.71313603479418
0.794921875,-20.111893110588966
0.7958984375,-19.003369291810802
0.796875,-17.3934947618477
0.7978515625,-15.309265230865977
0.798828125,-12.798844779746856
0.7998046875,-9.93060882854029
0.80078125,-6.7911368974515245
0.8017578125,-3.4822266239458703
0.802734375,-0.11705886056867992
0.8037109375,3.184305170260693
0.8046875,6.299873033325909
0.8056640625,9.110867369839028
0.806640625,11.50680743746058
0.8076171875,13.39026693341177
0.80859375,14.681067393708313
0.8095703125,15.319698819351347
0.810546875,15.26980344668827
0.8115234375,14.519611840511624
0.8125,13.082279257959344
0.8134765625,10.995130726298969
0.814453125,8.317881659700726
0.8154296875,5.129953494103687
0.81640625,1.5270475790017364
0.8173828125,-2.3828270593762912
0.818359375,-6.4836571477741485
0.8193359375,-10.655839319197582
0.8203125,-14.780492559198299
0.8212890625,-18.743476975822993
0.822265625,-22.43895784736957
0.8232421875,-25.7723926565356
0.82421875,-28.66286232268785
0.8251953125,-31.0447127928872
0.826171875,-32.86851626498442
0.8271484375,-34.101399588523385
0.828125,-34.72681829625241
0.8291015625,-34.74387641381678
0.830078125,-34.16630361603799
0.8310546875,-33.02120224444281
0.83203125,-31.347667836619358
0.8330078125,-29.19536958449675
0.833984375,-26.623153644734398
0.8349609375,-23.697705061291273
0.8359375,-20.492276065582256
0.8369140625,-17.08546258310952
0.837890625,-13.559989541639753
0.8388671875,-10.001451274579917
0.83984375,-6.496947530853939
0.8408203125,-3.133559167286812
0.841796875,0.003379521557962213
0.8427734375,2.8322335679729735
0.84375,5.277238878479232
0.8447265625,7.270853852095448
0.845703125,8.756218487079375
0.8466796875,9.689616220148629
0.84765625,10.042806459597301
0.8486328125,9.805076340442943
0.849609375,8.984851122311332
0.8505859375,7.610705645448011
0.8515625,5.731635234573201
0.8525390625,3.4164733087484582
0.853515625,0.7523835785243373
0.8544921875,-2.1575950240940385
0.85546875,-5.197915623758276
0.8564453125,-8.244707951424374
0.857421875,-11.170626504746417
0.8583984375,-13.850155369661016
0.859375,-16.165119030799772
0.8603515625,-18.010117999532156
0.861328125,-19.2975937352549
0.8623046875,-19.96223105145238
0.86328125,-19.964428735497552
0.8642578125,-19.292609948938264
0.865234375,-17.964201306889827
0.8662109375,-16.02518033850928
0.8671875,-13.548171233828771
0.8681640625,-10.629153522230187
0.869140625,-7.382932228604821
0.8701171875,-3.937595613302774
0.87109375,-0.428252543620699
0.8720703125,3.0096088058323613
0.873046875,6.246769610801554
0.8740234375,9.166558022102564
0.875,11.670393921653702
0.8759765625,13.682278697325234
0.876953125,15.151968805227268
0.8779296875,16.05665045463917
0.87890625,16.40102426327623
0.8798828125,16.2158074781319
0.880859375,15.554761013294714
0.8818359375,14.490442584486534
0.8828125,13.108969324655966
0.8837890625,11.504137805857983
0.884765625,9.77129178504269
0.8857421875,8.001345041434211
0.88671875,6.275356807121339
0.8876953125,4.660020733365423
0.888671875,3.2043670678593728
0.8896484375,1.937895454989271
0.890625,0.8702576944043562
0.8916015625,-0.007497752831897223
0.892578125,-0.720217618555164
0.8935546875,-1.3046749911685274
0.89453125,-1.80463530314742
0.8955078125,-2.2653264113714995
0.896484375,-2.7277315790652685
0.8974609375,-3.223145616252485
0.8984375,-3.7684257162582893
0.8994140625,-4.362329562909353
0.900390625,-4.983266027083325
0.9013671875,-5.588692120133881
0.90234375,-6.116279449723599
0.9033203125,-6.486851247967213
0.904296875,-6.608965064058802
0.9052734375,-6.384894841264915
